Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2018-03-28,AWOL,5.10a,,https://www.mountainproject.com/route/105880940/awol,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",2.8,4,Lead,,Sport,,50,2600
2018-03-28,"Ledger Line",5.7,,https://www.mountainproject.com/route/105892929/ledger-line,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",2.2,2,Lead,,Sport,,80,1800
2018-03-28,"All Cows Eat Grass",5.8+,,https://www.mountainproject.com/route/105885030/all-cows-eat-grass,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",2.4,3,Lead,,Sport,,80,2200
2018-03-28,"Just Duet",5.10d,,https://www.mountainproject.com/route/106124912/just-duet,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",2.7,2,Lead,,Sport,,70,3500
2018-03-28,Kampsight,5.9+,,https://www.mountainproject.com/route/105882851/kampsight,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",2.7,2,Lead,,Sport,,80,2500
2018-03-28,"Trouble Clef",5.9,,https://www.mountainproject.com/route/106227805/trouble-clef,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",2.5,2,Lead,,Sport,,80,2400
2018-03-28,"Altered Scale",5.9+,,https://www.mountainproject.com/route/106286285/altered-scale,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",2.1,2,Lead,,Sport,,80,2500
2018-03-28,"Crazy Fingers",5.10c,,https://www.mountainproject.com/route/105886641/crazy-fingers,1,"Kentucky > Red River Gorge > Natural Bridge Region > Graining Fork Nature Preserve (a.k.a. Roadside Crag)",3.0,2,Lead,,Sport,,50,3200
2018-03-20,Banshee,5.11c,,https://www.mountainproject.com/route/106333612/banshee,1,"Kentucky > Red River Gorge > Muir Valley > The Solarium",3.9,4,Lead,,Sport,,100,5200
2018-03-20,"Tall Cool One",5.9,,https://www.mountainproject.com/route/106189887/tall-cool-one,1,"Kentucky > Red River Gorge > Muir Valley > Tectonic Wall",2.5,4,Lead,,Sport,,60,2400
2018-03-20,"Plate Tectonics",5.10a,,https://www.mountainproject.com/route/106065471/plate-tectonics,1,"Kentucky > Red River Gorge > Muir Valley > Tectonic Wall",3.3,2,Lead,,Sport,,70,2600
2018-03-20,"Gettin' Lucky in Kentucky",5.10b,,https://www.mountainproject.com/route/106065461/gettin-lucky-in-kentucky,1,"Kentucky > Red River Gorge > Muir Valley > Tectonic Wall",3.4,-1,Lead,,Sport,,60,2900
2018-03-19,Singularity,5.12b/c,"w/ Jack",https://www.mountainproject.com/route/111169571/singularity,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > The Portal",3.9,-1,Lead,,Sport,,80,7100
2018-03-19,Tesseract,5.10d,"2nd time. just as good. double kneebar.",https://www.mountainproject.com/route/110969192/tesseract,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > The Portal",3.5,4,,,Sport,,55,3500
2018-03-19,"Fly By Night",5.11c,"awkward rest. push through the crux after the heuco. ",https://www.mountainproject.com/route/111026945/fly-by-night,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > The Record Shop",3.6,4,Lead,,Sport,,70,5200
2018-03-19,"Call Me Maybe",5.10a,fun.,https://www.mountainproject.com/route/110620474/call-me-maybe,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > The Record Shop",3.4,4,Lead,,Sport,,80,2600
2018-03-19,Bangerz,5.9,"jack Robert Annie oak.  Annie, took pics on a line.",https://www.mountainproject.com/route/110620464/bangerz,1,"Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > The Record Shop",2.5,1,Lead,,Sport,,50,2400
2018-02-19,"The Trap Dike","WI2 Easy Snow","w jack. Not sure of exact date",https://www.mountainproject.com/route/107126372/the-trap-dike,2,"New York > Adirondacks > * Adirondack Ice & Mixed > E: Interior High Peaks > Avalanche Lake/Pass",3.5,-1,Lead,,"Ice, Snow",,2000,31000
2018-02-07,"Culo De Merlin",5.10-,"fav route",https://www.mountainproject.com/route/106345224/culo-de-merlin,1,"International > North America > Mexico > Nuevo Leon > El Salto > Tecolote Cave",3.6,-1,Lead,,Sport,,80,2700
2018-02-07,[Redacted],5.12a,,https://www.mountainproject.com/route/106345228/redacted,1,"International > North America > Mexico > Nuevo Leon > El Salto > Las Animas Wall",3.6,-1,Lead,,Sport,,100,6600
2018-02-07,"Muchos Conjuros",5.12a,,https://www.mountainproject.com/route/106345231/muchos-conjuros,1,"International > North America > Mexico > Nuevo Leon > El Salto > Las Animas Wall",3.9,-1,Lead,,Sport,,100,6600
2018-02-07,Brotherhood,5.11d,,https://www.mountainproject.com/route/106358132/brotherhood,1,"International > North America > Mexico > Nuevo Leon > El Salto > Las Animas Wall",3.7,-1,Lead,Onsight,Sport,,90,5500
2018-02-07,"Alien Tufa",5.11c,,https://www.mountainproject.com/route/112832034/alien-tufa,1,"International > North America > Mexico > Nuevo Leon > El Salto > Las Animas Wall",3.5,-1,Lead,,Sport,,100,5200
2018-02-07,"La Bizet",5.7,"5.8ish start",https://www.mountainproject.com/route/112558052/la-bizet,1,"International > North America > Mexico > Nuevo Leon > La Huasteca > Navajas",1.5,-1,Lead,Onsight,Sport,,,1800
2018-02-07,"Volver a Nacer",5.7,"felt 5.9",https://www.mountainproject.com/route/112558046/volver-a-nacer,1,"International > North America > Mexico > Nuevo Leon > La Huasteca > Navajas",2.2,-1,Lead,Onsight,Sport,,,1800
2018-02-07,"Drillin' and Swillin'",5.11b,,https://www.mountainproject.com/route/106180711/drillin-and-swillin,1,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > Mota Wall",2.9,-1,Lead,,Sport,,90,4900
2018-02-06,"Time Wave Zero",5.12a,"w Elmer 7hrs to top, 4 to rap ",https://www.mountainproject.com/route/106087605/time-wave-zero,23,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > Timewave Buttress",3.8,-1,Lead,,Sport,,2300,6600
2018-02-06,Estrellita,5.10b/c,"w Elmer",https://www.mountainproject.com/route/105961980/estrellita,12,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > Las Estrellas Canyon > Las Estrellas Main Wall",3.2,-1,Lead,,Sport,,1200,3100
2018-02-06,"Space Boyz",5.10d,"w Annie",https://www.mountainproject.com/route/106183204/space-boyz,11,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > La Selva (Jungle Wall)",3.6,-1,Lead,,Sport,,1000,3500
2018-02-06,"Gettin'  Wood",5.10d,"w Elmer",https://www.mountainproject.com/route/105914186/gettin-wood,1,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > Las Agujas (The Spires)",2.8,-1,,,Sport,,200,3500
2018-02-06,"Snott Girlz",5.10+,"w Annie",https://www.mountainproject.com/route/106115483/snott-girlz,7,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > Mota Wall",3.5,-1,Lead,,Sport,,450,3300
2018-02-06,"Treasure of the Sierra Madre",5.10c,"w Annie",https://www.mountainproject.com/route/105949507/treasure-of-the-sierra-madre,7,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > Mota Wall",3.5,-1,Lead,,Sport,,700,3200
2018-02-06,"Jungle Mountaineering",5.10a,"w Elmer",https://www.mountainproject.com/route/105949475/jungle-mountaineering,4,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > La Selva (Jungle Wall)",2.7,-1,,,Sport,,400,2600
2018-02-06,"Aguja Celo Rey",5.10-,"w Elmer",https://www.mountainproject.com/route/105914177/aguja-celo-rey,2,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > Las Agujas (The Spires)",3.4,-1,Lead,,Sport,,200,2700
2018-02-01,"Young Crankenstein",5.11d,"got wrecked at last clip",https://www.mountainproject.com/route/106265851/young-crankenstein,1,"International > North America > Mexico > Nuevo Leon > El Potrero Chico > Las Agujas (The Spires)",3.3,3,Lead,,Sport,,110,5500
2017-11-27,"Voodoo Surfing",5.10b/c,"Climbed this and several others here with Corwin, Thomas and Jack. Don't remember much unfortunately. Great trip tho",https://www.mountainproject.com/route/106891706/voodoo-surfing,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",2.5,-1,,,Sport,,70,3100
2017-11-12,"Erect Direction",5.10c,"Not sure of exact Date. Did with Kels and was super fun. Quite pumped at crux at the last roof. ",https://www.mountainproject.com/route/105799041/erect-direction,3,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.7,-1,Lead,,Trad,,300,3200
2017-11-06,"Modern Times",5.8+,"exactly 5.8+  ...",https://www.mountainproject.com/route/105799085/modern-times,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.7,4,,,Trad,,250,2200
2017-11-06,"CCK Direct","5.9 PG13","w/ jack",https://www.mountainproject.com/route/105801940/cck-direct,2,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.8,-1,,,Trad,,240,2400
2017-11-06,"Erect Direction",5.10c,"w/ Jack. I attempted to lead the the 3rd pitch, but I wasn&#39;t feeling it. Took a whip and had jack finish it for us. ",https://www.mountainproject.com/route/105799041/erect-direction,3,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.7,-1,Lead,Fell/Hung,Trad,,300,3200
2017-10-27,"Clown Face",5.9+,,https://www.mountainproject.com/route/117918449/clown-face,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > d. Zorro Wall",2.3,-1,,,Sport,,25,2500
2017-10-27,"Face is Great - Choss is Off",5.8,,https://www.mountainproject.com/route/106920816/face-is-great-choss-is-off,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > d. Zorro Wall",1.9,-1,,,Sport,,,2100
2017-10-27,Zorro,5.11d,,https://www.mountainproject.com/route/106381207/zorro,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > d. Zorro Wall",2.7,-1,,,Sport,,,5500
2017-10-20,"Puss in Boots",5.9+,,https://www.mountainproject.com/route/106931040/puss-in-boots,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",2.3,2,Lead,,Sport,5.9,,2500
2017-10-20,"Tap Dance",5.10b,,https://www.mountainproject.com/route/106907965/tap-dance,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",1.7,2,Lead,,Sport,5.10a,40,2900
2017-10-20,Fracture,5.11a,,https://www.mountainproject.com/route/106931056/fracture,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",2.7,3,Lead,,Sport,5.10d,50,4600
2017-10-20,"Faint  (drilled)",5.11d,,https://www.mountainproject.com/route/106381121/faint-drilled,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",2.4,3,Lead,,Sport,5.11d,,5500
2017-10-20,"Don't Faint on my Disco (Variation)",5.11c,,https://www.mountainproject.com/route/107296186/dont-faint-on-my-disco-variation,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",2.9,3,Lead,,Sport,5.11c,,5200
2017-10-20,"Don't Screw with My Disco",5.11c,,https://www.mountainproject.com/route/106381118/dont-screw-with-my-disco,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",2.2,3,Lead,,Sport,5.11c,,5200
2017-10-20,"Hog Nose",5.10c,,https://www.mountainproject.com/route/106381109/hog-nose,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > a. Main Wall",2.5,3,Lead,,Sport,5.10a,40,3200
2017-10-13,"The Dangler",5.10a,"jack lead",https://www.mountainproject.com/route/105890675/the-dangler,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.3,4,,,Trad,5.10a,20,2600
2017-10-08,"Trap Dike (summer)",4th,"w Annie on PUMC-BFT",https://www.mountainproject.com/route/106066142/trap-dike-summer,1,"New York > Adirondacks > E: High Peaks Region > Mt Colden",3.7,3,Solo,,Trad,4th,2000,900
2017-09-30,"Johnny Tsunami",5.10b,,https://www.mountainproject.com/route/108211357/johnny-tsunami,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 4. The Big Wall",3.2,3,Lead,,Sport,5.10b,90,2900
2017-09-18,"White Stripes",5.12a,,https://www.mountainproject.com/route/107590797/white-stripes,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",3.1,-1,,,Sport,,45,6600
2017-09-16,Machismo,5.11b,,https://www.mountainproject.com/route/107429314/machismo,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > e. Machismo Sector",3.3,-1,,,Sport,,65,4900
2017-09-16,Wonderama,5.12a,,https://www.mountainproject.com/route/107375054/wonderama,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",3.5,-1,,,Sport,,80,6600
2017-09-02,"Something Interesting",5.7+,"Unfortunately, I don’t remember who I climbed it with, or the exact date. But this was a fun seam and can’t wait to do it again some day.
",https://www.mountainproject.com/route/105799118/something-interesting,2,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.5,3,Lead,,Trad,5.8,200,1900
2017-08-30,"The Naked Edge",5.11b,"w Kedron",https://www.mountainproject.com/route/105748786/the-naked-edge,6,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower Two",3.9,-1,Follow,,Trad,,460,4900
2017-07-29,"Slot Machine","5.6 PG13",,https://www.mountainproject.com/route/105899745/slot-machine,1,"New York > The Gunks > Peterskill > s. The Golden Wall",2.7,-1,,,"Trad, TR",,60,1600
2017-07-29,"The Golden Dream",5.9,,https://www.mountainproject.com/route/105899731/the-golden-dream,1,"New York > The Gunks > Peterskill > s. The Golden Wall",3.7,2,,,"Trad, TR",,70,2400
2017-07-29,"Fickle Fingers",5.10b,,https://www.mountainproject.com/route/105899738/fickle-fingers,1,"New York > The Gunks > Peterskill > s. The Golden Wall",3.1,2,,,"Trad, TR",,70,2900
2017-07-28,Skink,5.8-,,https://www.mountainproject.com/route/105899755/skink,1,"New York > The Gunks > Peterskill > r. Lou's Wall",2.5,-1,,,"Trad, TR",,60,2000
2017-07-28,"Sound Barrier","5.10a R",,https://www.mountainproject.com/route/105902031/sound-barrier,1,"New York > The Gunks > Peterskill > a. Khadejha Area",2.8,-1,,,TR,,50,2600
2017-07-28,"Anna's Route",5.8,,https://www.mountainproject.com/route/105902027/annas-route,1,"New York > The Gunks > Peterskill > a. Khadejha Area",2.7,-1,,,"Trad, TR",,50,2100
2017-06-13,"Woman Overboard",5.8,"accidentally did it looking for he route to the right. too short.",https://www.mountainproject.com/route/106263801/woman-overboard,1,"New Hampshire > *Rumney > The Crow's Nest",1.5,1,,,Sport,,45,2100
2017-06-13,"The Trad's Nest",5.9,,https://www.mountainproject.com/route/106263806/the-trads-nest,1,"New Hampshire > *Rumney > The Crow's Nest",1.9,2,,,Sport,,40,2400
2017-06-13,Clambake,5.9+,,https://www.mountainproject.com/route/106442110/clambake,1,"New Hampshire > *Rumney > The Crow's Nest",1.9,2,,,Sport,,40,2500
2017-06-13,"The Little Mermaid",5.6,,https://www.mountainproject.com/route/106454898/the-little-mermaid,1,"New Hampshire > *Rumney > The Crow's Nest",2.4,1,,,Sport,,40,1600
2017-06-13,Scuttlebutt,5.6,,https://www.mountainproject.com/route/106263810/scuttlebutt,1,"New Hampshire > *Rumney > The Crow's Nest",2.2,1,,,Sport,,40,1600
2017-06-13,"Lonesome Dove",5.10a,,https://www.mountainproject.com/route/105879126/lonesome-dove,1,"New Hampshire > *Rumney > Jimmy Cliff",3.6,2,,,Sport,,,2600
2017-06-13,Junco,5.8+,,https://www.mountainproject.com/route/105876683/junco,1,"New Hampshire > *Rumney > Jimmy Cliff",3.4,2,,,Sport,,80,2200
2017-06-13,"Hammond Organ",5.10c/d,,https://www.mountainproject.com/route/105917803/hammond-organ,1,"New Hampshire > *Rumney > Jimmy Cliff",2.7,2,,,Sport,,,3400
2017-06-13,"Things I Never Learned",5.9,,https://www.mountainproject.com/route/105925175/things-i-never-learned,1,"New Hampshire > *Rumney > Jimmy Cliff",2.2,1,,,Sport,,,2400
2017-06-13,"Easter Squall",5.10b,,https://www.mountainproject.com/route/106075680/easter-squall,1,"New Hampshire > *Rumney > Jimmy Cliff",2.1,3,,,Sport,,40,2900
2017-06-13,"The Beginning of All Things",5.10a,,https://www.mountainproject.com/route/105986139/the-beginning-of-all-things,1,"New Hampshire > *Rumney > Jimmy Cliff",1.6,1,,,Sport,,,2600
2017-06-13,"Things As They Are Now",5.12a,"sweet starting Boulder problem",https://www.mountainproject.com/route/105876648/things-as-they-are-now,1,"New Hampshire > *Rumney > Jimmy Cliff",2.4,2,,,Sport,,,6600
2017-06-13,"Millenium Falcon",5.10c,"stick that horizontal handjam with the right and don't you dare losen it.",https://www.mountainproject.com/route/106021168/millenium-falcon,1,"New Hampshire > *Rumney > The Main Cliff",3.6,3,,,Sport,,75,3200
2017-06-13,Underdog,5.10a,,https://www.mountainproject.com/route/105877217/underdog,1,"New Hampshire > *Rumney > The Main Cliff",3.4,2,,,Sport,,,2600
2017-06-13,"Gold Digger",5.8+,"I don't even remember it.",https://www.mountainproject.com/route/105927100/gold-digger,1,"New Hampshire > *Rumney > The Main Cliff",2.3,1,,,Sport,,,2200
2017-06-13,"Rock Du Jours Direct",5.9+,"fun longer climb, multipitch",https://www.mountainproject.com/route/106028627/rock-du-jours-direct,2,"New Hampshire > *Rumney > The Main Cliff",3.0,2,,,Sport,,180,2500
2017-06-13,"Salley's Alley",5.11c,"I thought this was smokestack.",https://www.mountainproject.com/route/105896493/salleys-alley,1,"New Hampshire > *Rumney > New Wave",3.0,2,,,Sport,,50,5200
2017-04-22,"High Steppin'",5.8,"I thought this was Annie's first outdoor lead climb",https://www.mountainproject.com/route/107298567/high-steppin,1,"Pennsylvania > Southeastern Lowlands > Birdsboro Quarry > i. Sun Wall (Long Slabs)",2.1,-1,,,Sport,,,2100
2016-08-27,"Low Voltage",5.10b,"Climbed this and others with Thomas corwin and jack.  Can't remember much.",https://www.mountainproject.com/route/105966917/low-voltage,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",2.7,4,,,Sport,,70,2900
